1.224	-0.999969	-0.00788006
1.2264	-0.999961	-0.00885194
1.2288	-0.999951	-0.00988031
1.2312	-0.99994	-0.0109652
1.2336	-0.999927	-0.0121065
1.236	-0.999911	-0.0133043
1.2384	-0.999894	-0.0145586
1.2408	-0.999874	-0.0158694
1.2432	-0.999851	-0.0172367
1.2456	-0.999826	-0.0186603
1.248	-0.999797	-0.0201405
1.2504	-0.999765	-0.021677
1.2528	-0.999729	-0.02327
1.2552	-0.999689	-0.0249195
1.2576	-0.999645	-0.0266253
1.26	-0.999597	-0.0283875
1.2624	-0.999544	-0.030206
1.2648	-0.999485	-0.032081
1.2672	-0.999421	-0.0340122
1.2696	-0.999352	-0.0359998
1.272	-0.999276	-0.0380436
1.2744	-0.999194	-0.0401437
1.2768	-0.999105	-0.0423001
1.2792	-0.999009	-0.0445126
1.2816	-0.998905	-0.0467813
1.284	-0.998794	-0.0491061
1.2864	-0.998674	-0.0514871
1.2888	-0.998545	-0.0539241
1.2912	-0.998407	-0.0564171
1.2936	-0.99826	-0.0589661
1.296	-0.998103	-0.0615709
1.2984	-0.997935	-0.0642317
1.3008	-0.997756	-0.0669483
1.3032	-0.997567	-0.0697206
1.3056	-0.997365	-0.0725485
1.308	-0.997151	-0.0754321
1.3104	-0.996924	-0.0783713
1.3128	-0.996684	-0.0813659
1.3152	-0.996431	-0.0844159
1.3176	-0.996163	-0.0875212
1.32	-0.99588	-0.0906816
1.3224	-0.995582	-0.0938972
1.3248	-0.995268	-0.0971679
1.3272	-0.994938	-0.100493
1.3296	-0.99459	-0.103874
1.332	-0.994226	-0.107309
1.3344	-0.993843	-0.110798
1.3368	-0.993441	-0.114342
1.3392	-0.993021	-0.11794
1.3416	-0.99258	-0.121593
1.344	-0.992119	-0.125299
1.3464	-0.991637	-0.129059
1.3488	-0.991133	-0.132873
1.3512	-0.990607	-0.136741
1.3536	-0.990058	-0.140662
1.356	-0.989485	-0.144636
1.3584	-0.988888	-0.148662
1.3608	-0.988266	-0.152742
1.3632	-0.987619	-0.156874
1.3656	-0.986945	-0.161059
1.368	-0.986244	-0.165295
1.3704	-0.985516	-0.169584
1.3728	-0.984759	-0.173924
1.3752	-0.983973	-0.178316
1.3776	-0.983158	-0.182758
1.38	-0.982312	-0.187252
1.3824	-0.981435	-0.191796
1.3848	-0.980526	-0.19639
1.3872	-0.979584	-0.201034
1.3896	-0.978609	-0.205728
1.392	-0.9776	-0.210471
1.3944	-0.976556	-0.215264
1.3968	-0.975476	-0.220105
1.3992	-0.97436	-0.224994
1.4016	-0.973207	-0.229931
1.404	-0.972016	-0.234915
1.4064	-0.970786	-0.239947
1.4088	-0.969517	-0.245026
1.4112	-0.968207	-0.250151
1.4136	-0.966856	-0.255321
1.416	-0.965464	-0.260538
1.4184	-0.964028	-0.265799
1.4208	-0.96255	-0.271105
1.4232	-0.961027	-0.276455
1.4256	-0.959459	-0.281848
1.428	-0.957845	-0.287284
1.4304	-0.956185	-0.292763
1.4328	-0.954477	-0.298284
1.4352	-0.952721	-0.303846
1.4376	-0.950916	-0.309449
1.44	-0.949061	-0.315093
1.4424	-0.947155	-0.320776
1.4448	-0.945198	-0.326498
1.4472	-0.943188	-0.332259
1.4496	-0.941126	-0.338057
1.452	-0.939009	-0.343893
1.4544	-0.936838	-0.349765
1.4568	-0.934611	-0.355672
1.4592	-0.932327	-0.361615
1.4616	-0.929987	-0.367592
1.464	-0.927589	-0.373603
1.4664	-0.925132	-0.379647
1.4688	-0.922615	-0.385722
1.4712	-0.920038	-0.391829
1.4736	-0.9174	-0.397967
1.476	-0.9147	-0.404134
1.4784	-0.911937	-0.41033
1.4808	-0.909111	-0.416553
1.4832	-0.906221	-0.422804
1.4856	-0.903266	-0.429082
1.488	-0.900245	-0.435384
1.4904	-0.897158	-0.441711
1.4928	-0.894003	-0.448061
1.4952	-0.890781	-0.454434
1.4976	-0.88749	-0.460828
1.5	-0.884129	-0.467243
